2024 01 17 14   -67  -156 10210   230    36     0     0 -9999
2024 01 17 15   -61  -156 10216   230    41     0     0 -9999
2024 01 17 16   -44  -161 10216   230    46     0     0 -9999
2024 01 17 17   -33  -167 10209   270    26     0     0 -9999
2024 01 17 18   -28  -156 10201   240    26     0     0 -9999
2024 01 17 19   -22  -156 10195   260    46     0     0 -9999
2024 01 17 20   -17  -156 10195   240    46     0     0 -9999
2024 01 17 21   -17  -156 10198   240    51     0     0 -9999
2024 01 17 22   -17  -150 10202   260    36     0     0 -9999
2024 01 17 23   -22  -150 10213   240    36     0     0 -9999
2024 01 18 00   -22  -144 10216   220    26     0     0 -9999
2024 01 18 01   -33  -139 -9999   220    31     4     0 -9999
2024 01 18 02   -33  -150 10216   220    41     4     0 -9999
2024 01 18 03   -33  -144 10224   240    26     2     0 -9999
2024 01 18 04   -39  -139 10225   200    26     2     0 -9999
2024 01 18 05   -44  -133 10227   190    31     0     0 -9999
2024 01 18 06   -44  -144 10226   220    26     0     0 -9999
2024 01 18 07   -39  -144 10228   240    15     2     0 -9999
2024 01 18 08   -39  -128 10227   200    26     4     0 -9999
2024 01 18 09   -44  -122 10230   220    15     6     0 -9999
2024 01 18 10   -39  -111 10227     0     0 -9999     0 -9999
2024 01 18 11   -44  -111 10231     0     0 -9999     0 -9999
2024 01 18 12   -44  -106 10232   230    21     6     0 -9999
2024 01 18 13   -44  -117 10231   330    21 -9999     0 -9999
2024 01 18 14   -33  -117 10239   210    31 -9999     0 -9999
2024 01 18 15   -17  -100 10238     0     0     8     0 -9999
2024 01 18 16   -11   -94 10239   230    21 -9999     0 -9999
2024 01 18 17     0   -94 10225   190    21 -9999     0 -9999
2024 01 18 18    17   -94 10206     0     0     8     0 -9999
2024 01 18 19    17   -72 10190   170    26 -9999     0 -9999
2024 01 18 20    22   -78 10187   170    36 -9999     0 -9999
2024 01 18 21    22   -83 10189   210    26     8     0 -9999
2024 01 18 22    17   -72 10184   200    15 -9999     0 -9999
2024 01 18 23    17   -83 10184     0     0 -9999     0 -9999
2024 01 19 00    22   -83 10188    40    15     8     0 -9999
2024 01 19 01    22   -78 10178     0     0 -9999     0 -9999
2024 01 19 02    17   -61 10166    90    21 -9999     0 -9999
2024 01 19 03    11   -50 10163    20    21     8     0 -9999
2024 01 19 04    11   -61 10159    40    21 -9999     0 -9999
2024 01 19 05     6   -56 10148    50    36 -9999     0 -9999
2024 01 19 06     6   -61 10136    60    21     8     0 -9999
2024 01 19 07     6   -56 10127    40    26 -9999     0 -9999
2024 01 19 08     6   -44 10130     0     0 -9999     0 -9999
2024 01 19 09     0   -33 10120    30    15     8     2 -9999
2024 01 19 10    -6   -17 -9999    40    36 -9999     2 -9999
2024 01 19 11    -6   -17 10101    50    31     9    20 -9999
2024 01 19 12    -6   -17 10097    30    26 -9999    -1    50
2024 01 19 13    -6   -22 10092    20    36 -9999     8 -9999
2024 01 19 14    -6   -22 10088    20    46 -9999     3 -9999
2024 01 19 15    -6   -28 10085    10    51     8     3 -9999
2024 01 19 16    -6   -22 10085   360    41 -9999     3 -9999
2024 01 19 17    -6   -28 10081   350    41 -9999     3 -9999
2024 01 19 18    -6   -28 10079   330    41     8     3    20
2024 01 19 19     0   -28 10081   320    57 -9999     3 -9999
2024 01 19 20     0   -28 -9999   340    51 -9999    -1 -9999
2024 01 19 21     0   -28 10106   320    57     8    -1 -9999
2024 01 19 22     0   -39 10116   320    46 -9999    -1 -9999
2024 01 19 23     0   -33 10126   320    36 -9999    -1 -9999
2024 01 20 00     0   -39 10136   300    31     8    -1     3
2024 01 20 01 -9999 -9999 -9999 -9999 -9999 -9999    -1 -9999
2024 01 20 02    -6   -56 10153   300    46     4    -1 -9999
2024 01 20 03    -6   -67 10156   300    46     4     0 -9999
2024 01 20 04   -11   -78 10160   290    51     4     0 -9999
2024 01 20 05   -17   -78 10164   290    51     2     0 -9999
2024 01 20 06   -22   -78 10168   280    51     2     0    -1
2024 01 20 07   -22   -83 10176   290    36     4     0 -9999
2024 01 20 08   -28  -100 10185   310    67 -9999     0 -9999
2024 01 20 09   -39  -111 10186   320    46     4     0 -9999
2024 01 20 10   -44  -111 10186   320    41     4     0 -9999
2024 01 20 11   -50  -111 10194   300    31     4     0 -9999
